"name","artist","artistPopularity","artistFollowers","popularity","topTrackOrder","uri","danceability","energy","speechiness","trackURL","trackPrev","artistURL","image"
"Hertz","Amyl and The Sniffers","55","128084","45","1","spotify:track:7fri3wodaEszuJBZcGB4VF","0.329","0.913","0.104","https://open.spotify.com/track/7fri3wodaEszuJBZcGB4VF","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Guided By Angels","Amyl and The Sniffers","55","128084","45","2","spotify:track:0BVI8MTzOWaXSktQTNHAwg","0.518","0.922","0.052","https://open.spotify.com/track/0BVI8MTzOWaXSktQTNHAwg","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Security","Amyl and The Sniffers","55","128084","43","3","spotify:track:3JN0tKB2SQsrZINcSkVM09","0.48","0.899","0.0581","https://open.spotify.com/track/3JN0tKB2SQsrZINcSkVM09","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Got You","Amyl and The Sniffers","55","128084","41","4","spotify:track:26EvVb7HxLt5fVXtNRzUEw","0.659","0.76","0.0596","https://open.spotify.com/track/26EvVb7HxLt5fVXtNRzUEw","https://p.scdn.co/mp3-preview/2a1593ace1dc037c422322e7a7cae6e3dbd2eb98?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Freaks To The Front","Amyl and The Sniffers","55","128084","39","5","spotify:track:67BccCF7UbSz4H0XaoS1KC","0.391","0.988","0.146","https://open.spotify.com/track/67BccCF7UbSz4H0XaoS1KC","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Choices","Amyl and The Sniffers","55","128084","37","6","spotify:track:57sefOom0KOj9EEaQgliBJ","0.545","0.872","0.116","https://open.spotify.com/track/57sefOom0KOj9EEaQgliBJ","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Maggot","Amyl and The Sniffers","55","128084","36","7","spotify:track:4IdH5a1UGhtMiCkKAdvUj9","0.385","0.917","0.0681","https://open.spotify.com/track/4IdH5a1UGhtMiCkKAdvUj9","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Knifey","Amyl and The Sniffers","55","128084","37","8","spotify:track:55L9DgD7sZtwUXHZDRs4v9","0.546","0.884","0.0453","https://open.spotify.com/track/55L9DgD7sZtwUXHZDRs4v9","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Some Mutts (Can't Be Muzzled)","Amyl and The Sniffers","55","128084","37","9","spotify:track:5PTXSoeCiQXnaRKjURx8m2","0.283","0.901","0.0702","https://open.spotify.com/track/5PTXSoeCiQXnaRKjURx8m2","https://p.scdn.co/mp3-preview/c6ee819ae45367ad3d4a115aa08d1bdba7e1eca5?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"No More Tears","Amyl and The Sniffers","55","128084","35","10","spotify:track:67L7IInEIzKVJA5vrsjXaU","0.224","0.982","0.052","https://open.spotify.com/track/67L7IInEIzKVJA5vrsjXaU","nan","https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7","https://i.scdn.co/image/ab6761610000e5eb08a47ae472f4df20de3bab89"
"Mehram","Arooj Aftab","52","82320","64","1","spotify:track:2oi55VmillH7At5wHVNFbE","0.366","0.12","0.0344","https://open.spotify.com/track/2oi55VmillH7At5wHVNFbE","https://p.scdn.co/mp3-preview/c220cf73f16464ff38f0db4deadf478cd9d2714c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Mohabbat","Arooj Aftab","52","82320","54","2","spotify:track:4lcQHckNMeUkM8jx67j28G","0.369","0.231","0.0315","https://open.spotify.com/track/4lcQHckNMeUkM8jx67j28G","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Last Night","Arooj Aftab","52","82320","52","3","spotify:track:3OBkjktMqs7QJ6dOUPWTji","0.827","0.219","0.0508","https://open.spotify.com/track/3OBkjktMqs7QJ6dOUPWTji","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Baghon Main","Arooj Aftab","52","82320","49","4","spotify:track:4VGFLMTNy3jr4Q1JLqV5LL","0.233","0.177","0.0351","https://open.spotify.com/track/4VGFLMTNy3jr4Q1JLqV5LL","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Diya Hai","Arooj Aftab","52","82320","47","5","spotify:track:5kxJ6PiADtz7kxMr9mBYBS","0.397","0.132","0.0365","https://open.spotify.com/track/5kxJ6PiADtz7kxMr9mBYBS","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Udhero Na feat. Anoushka Shankar","Arooj Aftab","52","82320","46","6","spotify:track:2yjJsfgodykCBLRGskqb5m","0.349","0.278","0.0263","https://open.spotify.com/track/2yjJsfgodykCBLRGskqb5m","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Inayaat","Arooj Aftab","52","82320","43","7","spotify:track:0SvzXilENkZzu9O1NPGs2K","0.418","0.184","0.0312","https://open.spotify.com/track/0SvzXilENkZzu9O1NPGs2K","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Saans Lo","Arooj Aftab","52","82320","42","8","spotify:track:6iPZbDZtoVyQv7spX7Tt8m","0.163","0.0587","0.0358","https://open.spotify.com/track/6iPZbDZtoVyQv7spX7Tt8m","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Suroor","Arooj Aftab","52","82320","41","9","spotify:track:43li6JLxAxfmyVlHIbO9rn","0.534","0.302","0.0401","https://open.spotify.com/track/43li6JLxAxfmyVlHIbO9rn","nan","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Man Kunto Maula","Arooj Aftab","52","82320","37","10","spotify:track:3184CMyowuchbfDlpM1rop","0.272","0.153","0.0319","https://open.spotify.com/track/3184CMyowuchbfDlpM1rop","https://p.scdn.co/mp3-preview/0a8783e1e381778f298178fa88e6c4ae5374ef0b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/00JAfwtx5gNiiqyor88Dr5","https://i.scdn.co/image/ab6761610000e5eb110bac9bda9993349078a2db"
"Return to Oz - ARTBAT Remix","ARTBAT","62","208487","68","1","spotify:track:0gwNGHcBRYtF7mvgUczVo1","0.854","0.93","0.0439","https://open.spotify.com/track/0gwNGHcBRYtF7mvgUczVo1","https://p.scdn.co/mp3-preview/32b9cba9b39dd2936ff2d49938ac62fc38597a34?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Horizon","ARTBAT","62","208487","65","2","spotify:track:7Mqdzo9NcZLUwTAoyV2AeE","0.647","0.66","0.0405","https://open.spotify.com/track/7Mqdzo9NcZLUwTAoyV2AeE","https://p.scdn.co/mp3-preview/fa3b6c1e24ca25afcc484ae9a83e5de50214f48b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"For a Feeling (feat. RHODES)","ARTBAT","62","208487","61","3","spotify:track:1wjQEAV31X26Za9KRAmqwz","0.64","0.903","0.0358","https://open.spotify.com/track/1wjQEAV31X26Za9KRAmqwz","https://p.scdn.co/mp3-preview/6cc8295aa462689bd658bd8045fce957e6e58904?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Return to Oz (ARTBAT Remix) [Edit]","ARTBAT","62","208487","58","4","spotify:track:1wfB7VM8mtnDzcGJMln8Ls","0.622","0.908","0.0636","https://open.spotify.com/track/1wfB7VM8mtnDzcGJMln8Ls","https://p.scdn.co/mp3-preview/feeb3f58363ad43f26cccc5a7c65ab6a1bf49bfb?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Best of Me - Radio Edit","ARTBAT","62","208487","58","5","spotify:track:3nQPkePHredC24hsQBmlbj","0.552","0.944","0.0623","https://open.spotify.com/track/3nQPkePHredC24hsQBmlbj","https://p.scdn.co/mp3-preview/5ed16faeed3c09bfb643834ead5e4e835b077414?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Age of Love - ARTBAT Rave Mix","ARTBAT","62","208487","58","6","spotify:track:7LHqxlhat0OIf3gCOGnOGr","0.566","0.774","0.0644","https://open.spotify.com/track/7LHqxlhat0OIf3gCOGnOGr","https://p.scdn.co/mp3-preview/326c7e7827903fe1d99bef5c3d8d202009665ded?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Closer","ARTBAT","62","208487","57","7","spotify:track:1rGnpPG0QHfqjDgM8cIf4A","0.731","0.592","0.0639","https://open.spotify.com/track/1rGnpPG0QHfqjDgM8cIf4A","https://p.scdn.co/mp3-preview/3f2b541c50bd075fdb2d5df38f52d3db8dbbc24c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Flame - Edit","ARTBAT","62","208487","55","8","spotify:track:38be6Tha1a4kOJPBaqpeEm","0.608","0.936","0.0583","https://open.spotify.com/track/38be6Tha1a4kOJPBaqpeEm","https://p.scdn.co/mp3-preview/7669814c9b9fdf5748a08c66c5875b04d1b07fdd?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Our Space - Edit","ARTBAT","62","208487","55","9","spotify:track:41rjAEQbD85oUdFX9uPGqG","0.701","0.589","0.0666","https://open.spotify.com/track/41rjAEQbD85oUdFX9uPGqG","https://p.scdn.co/mp3-preview/e686ab05150a0c3ba16a918ff0e18e760417864e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"Hypercolour - ARTBAT Remix","ARTBAT","62","208487","53","10","spotify:track:3FjrPIo2CGtyNI9yfzU5md","0.572","0.63","0.0423","https://open.spotify.com/track/3FjrPIo2CGtyNI9yfzU5md","https://p.scdn.co/mp3-preview/25a94e0ac0bceccdbd7267c2cb2ee74953d13b26?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/3BkRu2TGd2I1uBxZKddfg1","https://i.scdn.co/image/ab6761610000e5ebc1347b34c318f8af8d73bcbb"
"family ties (with Kendrick Lamar)","Baby Keem","82","759027","83","1","spotify:track:3QFInJAm9eyaho5vBzxInN","0.711","0.611","0.33","https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN","https://p.scdn.co/mp3-preview/b3910bc2bdd0dc0bdbf7b9688c8b8a4969aad042?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"ORANGE SODA","Baby Keem","82","759027","82","2","spotify:track:5FkoSXiJPKTNyYgALRJFhD","0.83","0.564","0.235","https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD","https://p.scdn.co/mp3-preview/1ee463ddec55e875dbc9fed022c8a2d4765bf2dc?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"lost souls (with Brent Faiyaz)","Baby Keem","82","759027","82","3","spotify:track:02rdXe0KhMe8p6ZHzYtuw0","0.649","0.347","0.404","https://open.spotify.com/track/02rdXe0KhMe8p6ZHzYtuw0","https://p.scdn.co/mp3-preview/b74ffd3bbbc797062f64bcd55f2b9c48040bb7b3?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"trademark usa","Baby Keem","82","759027","82","4","spotify:track:15hJmqqEtASVXl6sM7i4UF","0.615","0.6","0.27","https://open.spotify.com/track/15hJmqqEtASVXl6sM7i4UF","https://p.scdn.co/mp3-preview/2f51d043c6ab097af4d2008871f2fc1e6be04327?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"16","Baby Keem","82","759027","79","5","spotify:track:1Is8hGpkGMiePASAxBluxM","0.701","0.782","0.138","https://open.spotify.com/track/1Is8hGpkGMiePASAxBluxM","https://p.scdn.co/mp3-preview/ccd121ee2347f0963c3cf0f926dd296df4764e5f?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"HONEST","Baby Keem","82","759027","79","6","spotify:track:58k32my5lKofeZRtIvBDg9","0.676","0.536","0.0432","https://open.spotify.com/track/58k32my5lKofeZRtIvBDg9","https://p.scdn.co/mp3-preview/0b45f6e225e535d9b76015432fcb2f54eaae0a68?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"first order of business","Baby Keem","82","759027","75","7","spotify:track:4d6z0mKVcnhE5x0YWvTexh","0.963","0.309","0.315","https://open.spotify.com/track/4d6z0mKVcnhE5x0YWvTexh","https://p.scdn.co/mp3-preview/d37d288907c53cf0c333388c5af880b55150868e?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"range brothers (with Kendrick Lamar)","Baby Keem","82","759027","75","8","spotify:track:0UTyLmkQgPOEIz95OVAJTR","0.667","0.582","0.267","https://open.spotify.com/track/0UTyLmkQgPOEIz95OVAJTR","https://p.scdn.co/mp3-preview/46fb55cf7dddac33983f45115613ec5c850563e0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"durag activity (with Travis Scott)","Baby Keem","82","759027","70","9","spotify:track:6c5wQFfJApRMooKE7UQnlH","0.893","0.759","0.309","https://open.spotify.com/track/6c5wQFfJApRMooKE7UQnlH","https://p.scdn.co/mp3-preview/17ad276fafcef0b252f63ac4d444659dbf02a98b?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"STATS","Baby Keem","82","759027","71","10","spotify:track:0w6webWdhjRKdqJ3DeGgM1","0.567","0.462","0.36","https://open.spotify.com/track/0w6webWdhjRKdqJ3DeGgM1","https://p.scdn.co/mp3-preview/5bb192675eb9b3187047ddc6199089ea35d2ecfa?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1","https://i.scdn.co/image/ab6761610000e5ebd6f2323c1971fd5a70cd0255"
"Running Away","BADBADNOTGOOD","67","597547","71","1","spotify:track:2lDODk7inZnmUHbIjUnIwP","0.616","0.694","0.0411","https://open.spotify.com/track/2lDODk7inZnmUHbIjUnIwP","https://p.scdn.co/mp3-preview/937851df3d62a2c57bc736f2cff13cd7ed60dbb7?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Time Moves Slow","BADBADNOTGOOD","67","597547","68","2","spotify:track:1IqF5PUDUnaykHLs0RWbDO","0.591","0.376","0.0543","https://open.spotify.com/track/1IqF5PUDUnaykHLs0RWbDO","https://p.scdn.co/mp3-preview/d35f338e6178f9cd5f2aae723c48563192e15b5c?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Love Proceeding","BADBADNOTGOOD","67","597547","61","3","spotify:track:5F8XPD481L6K2s8h02Vxuo","0.318","0.569","0.0355","https://open.spotify.com/track/5F8XPD481L6K2s8h02Vxuo","https://p.scdn.co/mp3-preview/f36fea1e0a58de7c8b690b583344d61bcc0fa2ac?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"In Your Eyes","BADBADNOTGOOD","67","597547","59","4","spotify:track:4jmLj7bALZTQoe93dT623W","0.488","0.528","0.0298","https://open.spotify.com/track/4jmLj7bALZTQoe93dT623W","https://p.scdn.co/mp3-preview/28c0a10c57159ee11d45f310ad94d346ff6ecfb6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Open Channels","BADBADNOTGOOD","67","597547","56","5","spotify:track:52L4voy7ONzIJbB4HRCUZP","0.208","0.493","0.0404","https://open.spotify.com/track/52L4voy7ONzIJbB4HRCUZP","https://p.scdn.co/mp3-preview/8225e834e13ba13ed7e31301a2c10ff5491e7015?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Beside April","BADBADNOTGOOD","67","597547","55","6","spotify:track:4fyklTEI49emJVhsgUxl6g","0.385","0.528","0.0327","https://open.spotify.com/track/4fyklTEI49emJVhsgUxl6g","https://p.scdn.co/mp3-preview/50606132416a5a9490528f2f806902b5776592c4?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Key to Love (Is Understanding) feat. Jonah Yano","BADBADNOTGOOD","67","597547","53","7","spotify:track:3ZOKwVcjcHVNqnOABO0pUA","0.546","0.398","0.0288","https://open.spotify.com/track/3ZOKwVcjcHVNqnOABO0pUA","https://p.scdn.co/mp3-preview/7c9d950f5f0aa9bb2da91a81a457a63b077a580a?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Break of Dawn","BADBADNOTGOOD","67","597547","52","8","spotify:track:5rv0ykJvnvPBunZacaysvW","0.512","0.3","0.195","https://open.spotify.com/track/5rv0ykJvnvPBunZacaysvW","https://p.scdn.co/mp3-preview/3f39a8086d540e462afc3c144cc3d48be89ba9e6?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Signal from the Noise","BADBADNOTGOOD","67","597547","52","9","spotify:track:4K6Ns8QEIQJ8UH9QHEoFRS","0.322","0.496","0.0372","https://open.spotify.com/track/4K6Ns8QEIQJ8UH9QHEoFRS","https://p.scdn.co/mp3-preview/6f63dbfa0b31c7a84e9b0da71b5ebc91bb538ac0?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"The Chocolate Conquistadors - From Grand Theft Auto Online: The Cayo Perico Heist","BADBADNOTGOOD","67","597547","43","10","spotify:track:1xr1WIi8fgrFEBpdJ8WbjF","0.454","0.667","0.0485","https://open.spotify.com/track/1xr1WIi8fgrFEBpdJ8WbjF","https://p.scdn.co/mp3-preview/9b6cacfa592c0b6de7f4de69f3dff42605ec9974?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/65dGLGjkw3UbddUg2GKQoZ","https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa"
"Wolves (feat. Post Malone)","Big Sean","84","9442138","82","1","spotify:track:33gwZOGJWEZ7dRWPqPxBEZ","0.724","0.675","0.0867","https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Feels (feat. Pharrell Williams Katy Perry & Big Sean)","Big Sean","84","9442138","81","2","spotify:track:5bcTCxgc7xVfSaMV3RuVke","0.893","0.745","0.0571","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","https://p.scdn.co/mp3-preview/abc3107d3b24c6e4aedd08a96d34ae4497ee4fc1?cid=b161b04bc8624dbe92750da1368b73c0","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"I Don't Fuck With You","Big Sean","84","9442138","80","3","spotify:track:7FYH5AW3bVfZHJIQpq3UOA","0.824","0.733","0.0613","https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Beware","Big Sean","84","9442138","79","4","spotify:track:6bxUnsSGZCmoHHU5auwtps","0.7","0.554","0.187","https://open.spotify.com/track/6bxUnsSGZCmoHHU5auwtps","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"I Know","Big Sean","84","9442138","78","5","spotify:track:6rje9f1wRFJDO2iTORw0lH","0.733","0.334","0.0811","https://open.spotify.com/track/6rje9f1wRFJDO2iTORw0lH","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Bounce Back","Big Sean","84","9442138","76","6","spotify:track:0SGkqnVQo9KPytSri1H6cF","0.78","0.575","0.139","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Don't Like.1","Big Sean","84","9442138","76","7","spotify:track:2rJvc7nSYWBKAuNUMx1Cr2","0.656","0.612","0.225","https://open.spotify.com/track/2rJvc7nSYWBKAuNUMx1Cr2","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Hate Our Love (with Big Sean)","Big Sean","84","9442138","73","8","spotify:track:3pEINn37iH5fx8TpXYNGIO","0.662","0.655","0.26","https://open.spotify.com/track/3pEINn37iH5fx8TpXYNGIO","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Champions","Big Sean","84","9442138","72","9","spotify:track:2nBI3iWLhupR7LyAJ5GGkE","0.692","0.774","0.0876","https://open.spotify.com/track/2nBI3iWLhupR7LyAJ5GGkE","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"Living Single","Big Sean","84","9442138","71","10","spotify:track:36xxq7VDZZsGwARsn6Clo7","0.714","0.62","0.296","https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7","nan","https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh","https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711"
"River","Bishop Briggs","68","741837","79","1","spotify:track:3mRLHiSHYtC8Hk7bzZdUs1","0.733","0.477","0.0687","https://open.spotify.com/track/3mRLHiSHYtC8Hk7bzZdUs1","nan","https://open.spotify.com/artist/0yb46jwm7gqbZXVXZQ8Z1e","https://i.scdn.co/image/ab6761610000e5ebd45495ba2518d4e43fb62633"
"White Flag","Bishop Briggs","68","741837","66","2","spotify:track:2ph6BRhGcUzc2W9wIulG5k","0.524","0.805","0.065","https://open.spotify.com/track/2ph6BRhGcUzc2W9wIulG5k","nan","https://open.spotify.com/artist/0yb46jwm7gqbZXVXZQ8Z1e","https://i.scdn.co/image/ab6761610000e5ebd45495ba2518d4e43fb62633"
"Never Tear Us Apart","Bishop Briggs","68","741837","63","3","spotify:track:0zdzgfhY18Au7dD1hOrTrX","0.372","0.6","0.0351","https://open.spotify.com/track/0zdzgfhY18Au7dD1hOrTrX","nan","https://open.spotify.com/artist/0yb46jwm7gqbZXVXZQ8Z1e","https://i.scdn.co/image/ab6761610000e5ebd45495ba2518d4e43fb62633"
"Be Your Love","Bishop Briggs","68","741837","63","4","spotify:track:1Taq7PrHRF7dLCcHTRh2aj","0.693","0.455","0.0327","https://open.spotify.com/track/1Taq7PrHRF7dLCcHTRh2aj","nan","https://open.spotify.com/artist/0yb46jwm7gqbZXVXZQ8Z1e","https://i.scdn.co/image/ab6761610000e5ebd45495ba2518d4e43fb62633"
